Event ID,Event Link,Event Picture,Event Title,Event Organizer,Event Date,Event Address,Event Description
522e3d54e5da103668797addd993c2a9,https://www.eventbrite.ca/e/movember-undie-run-presented-by-saxx-toronto-tickets-73512434671?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73540717%2F15352483341%2F1%2Foriginal.20190919-151617?w=1000&auto=compress&rect=0%2C0%2C2800%2C1400&s=b71be24d30565168cc8793aeba85b910,Outreach with MVP Youth,by Atlohsa Family Healing Services,"Thu, 7 November 2019
5:00 PM – 9:00 PM EST","RBC Place London
300 York Street 
London, ON N6B 1P8","The 2019 Atlohsa Peace Awards will honour those who have made a social, cultural or educational contribution in the spirit of Truth and Reconciliation.
Honourees will represent the Seven Sacred Teachings of wisdom, love, respect, bravery, honesty, humility and truth. 
An eighth award category, new this year, is the Atlohsa Peace Awards Rising Star. This award will be presented to a youth, under 18 years of age, who has made an outstanding contribution to Indigenous culture and/or community.
More than 450 people attended last year’s Peace Awards and raised $45,000 for Atlohsa’s Zhaawanong Shelter, which provides safety for women and children at risk of violence, abuse and homelessness. The donations paid for significant upgrades within the shelter. Funds raised at this year’s event will go to Atlohsa Family Healing Services’ essential needs, programs and services, including the Zhaawanong Shelter.
To learn more about Atlohsa Family Healing Services and the Atlohsa Peace Awards (past and present), visit atlohsa.com."
209baa1aa162e1ecf5687f7e8323608b,https://www.eventbrite.com/e/outreach-with-mvp-youth-tickets-73435657027?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F72489967%2F16683608445%2F1%2Foriginal.20190911-195145?w=1000&auto=compress&rect=0%2C80%2C1280%2C640&s=3df1077d9b6d4abfdddada12e33e71a8,Taking the Mystery out of Estate Planning,by QDMA - Grey Bruce Branch,"Sat, 19 October 2019
6:00 PM – 10:30 PM EDT","Hepworth Legion Hall 
9 Legion Road 
Hepworth Legion Hall 
Hepworth, ON N0H 1P0","Fund Raising Dinner and Banquet to support Quality Deer Management.
Banquet Ticket includes annual membership, QDMA magazines  and Benefits"
20cc6ef5eaf3e9746a8e192930fbfec9,https://www.eventbrite.ca/e/taking-the-mystery-out-of-estate-planning-registration-70782184419?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F70396999%2F184181022019%2F1%2Foriginal.20190829-193318?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=9ad9fa0d01d98c203d5bc21cfed439bb,2019 Atlohsa Peace Awards,by The Oakville Community Foundation,"Wed, 16 October 2019
7:00 PM – 9:00 PM EDT","Brü Restaurant
142 Lakeshore Road East 
Oakville, ON L6J 1H4","Please join us on October 16 at Bru Restaurant for an exciting evening celebrating one year of the Women's Giving Collective! It'll be a night of socializing, delicious food and drinks, two incredible speakers and a very special announcement!
Curious about what the Women's Giving Collective is? This gathering is the perfect time to find out more and be apart of a fearless group of women giving back to the community.
Make sure you bring your ticket with you for a complimentary drink!
Please be aware that Downtown Oakville is currently under construction. Check the link here to find out where the closest parking is located. 

We're excited to announce  that you’ll hear from Tracey Luel, and one of our very own Women's Giving Collective members Lindsay Patrick. Both are influential local women making a huge difference! They'll be speaking about women in philanthropy, local leadership opportunities and The Equality Fund, the first of its kind.
About the SpeakersTracey Luel is the Founder of Her Golf Mentor, an independently owned consulting company That focuses on connecting more women to golf for work and for life. Tracey is also an Activator with SheEO, a member of the board of directors for The Oakville Festivals of Film and Art and an investor in the Equity Wine Group, among many other ventures. 
Lindsay Patrick is the Managing Director and head of the Sustainable Finance group at RBC Capital Markets. She has also been involved in RBC's founding partnership in The Equality Fund. Lindsay is a member of the Women's Giving Collective, joining at its inception."
bc8b82345800b8f2777db0f78d9ae5af,https://www.eventbrite.ca/e/2019-atlohsa-peace-awards-tickets-70972686215?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F67353569%2F322148227055%2F1%2Foriginal.20190802-111312?w=1000&auto=compress&rect=0%2C0%2C2100%2C1050&s=e50ea2ff99722d163bf1c9dfff3daa20,QDMA Grey Bruce Branch Fundraising 2019 Banquet,by The Salvation Army,"Fri, 22 November 2019
7:30 AM – 9:00 AM EST","Fairmont Royal York
100 Front Street West 
Concert Hall 
Toronto, ON M5J 1E3","THE BREAKFAST
The Hope in the City Leadership Breakfast is one of the Salvation Army’s signature, Christmas fundraising events. The breakfast draws over 400 guests including, prominent business leaders, influential community members and political decision makers. Join us for a morning of inspiration and to network with other corporate leaders who share the desire to transform the lives of the most vulnerable in our community.
THE SALVATION ARMY
The Salvation Army provides hope and dignity to those experiencing hard times. Today, approximately 4.9 million Canadians, or one in 7 people, live in poverty. The Salvation Army recognizes that poverty is a critical issue, and that everyone has the right to access basic necessities such as nutritious food, health care, education and economic opportunity.
HOW TO GIVE
There are multiple ways to support The Salvation Army through the Hope in the City Leadership Breakfast: by sponsoring the event and marketing your company, by making a donation and receiving a charitable tax receipt, by purchasing a table and bringing guests to hear our story.
Keynote Speaker 
Jeremiah Brown, an Olympic silver medallist, world record breaker, bestselling author, former athlete wellness and transition leader at the Canadian Olympic Committee, and keynote speaker on a mission to share teamwork, resilience, and leadership lessons, and inspire people to re-think what is possible for themselves and their organizations in just a few years."
d6d3fe3699d4f8ff6f12666e6fd7529e,https://www.eventbrite.ca/e/qdma-grey-bruce-branch-fundraising-2019-banquet-tickets-67530522611?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74636999%2F16683608445%2F1%2Foriginal.20190927-182632?w=1000&auto=compress&rect=0%2C0%2C1280%2C640&s=1769b32698890d0e74a7a1cdfedf2520,Fearless: The 2nd Annual Women's Giving Collective Gathering,by Toronto Botanical Garden,"Thu, 17 October 2019
10:00 AM – 4:00 PM EDT","Toronto Botanical Garden
777 Lawrence Ave E 
Toronto, ON M3C 1P2","Join Toronto Botanical Garden for this hands-on workshop taught by an experienced grower and educator. Students will discover the great diversity and beauty of southern Ontario’s flora and their important role in native plant protection. They will learn how to identify, collect, store and propagate the seeds of select native herbaceous (soft-stemmed) plants, and tour the TBG’s new native seed beds and plantings. All skill levels are welcome. Come to learn and share.
Registration includes a coffee and tea break as well as helpful handouts, including lists of easy-to-grow species for home gardens and ravine restoration, and recommended readings.
Please note that paid parking is now in effect, however TBG members park for free. 
About the instructor:Stefan Weber is an ecologist and native seed specialist. He has spent the past seventeen years working with plants and has propagated over 300 species of native trees and wildflowers from wild seed. Stefan is a PhD candidate at McMaster University, studying plant evolution and ecosystem restoration. He currently gardens in the Niagara region, but is originally from Norfolk County, along the Carolinian Coast of Lake Erie. Stefan is also the co-founder of the Ontario Plant Restoration Alliance, an ecological advocacy group focused on seed-saving and promoting the value of habitat. This workshop is generously supported by The Gosling Foundation."
ba003b431bf07937429251b327ba51e7,https://www.eventbrite.ca/e/fearless-the-2nd-annual-womens-giving-collective-gathering-tickets-68326689969?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73393371%2F170857517803%2F1%2Foriginal.jpg?w=1000&auto=compress&rect=0%2C8%2C776%2C388&s=de24083de2ba6b3bdfcbc5f928d18f3c,Hope in the City Leadership Breakfast Toronto 2019,by Rowbust BCS Dragon Boat Racing Team,"Sat, 5 Oct 2019, 8:00 PM –
Sun, 6 Oct 2019, 1:00 AM EDT","Purple Hill Country Hall
20903 Purple Hill Road 
Thorndale, ON N0M 2P0","PURE COUNTRY93 VIDEO DANCE PARTY in Support of the Rowbust Breast Cancer Survivor Dragon Boat Racing Team!
19+ event ~ Cash Bar
About Rowbust
Rowbust is a registered charity that relies on sponsorship and fundraising efforts to operate.
We compete locally, Nationally and Internationally!
Funds raised from this event will help us get our crew to France in 2020 where we will be defending our two time World Championship title at the Club Crew World Championships!
Thank you,
The Rowbust Membership"
33007808aadc341ea40791a4cbb2e02b,https://www.eventbrite.ca/e/hope-in-the-city-leadership-breakfast-toronto-2019-tickets-73305287087?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73386805%2F99205391467%2F1%2Foriginal.20190918-162916?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=2ab90d5f40d0e1e15cf4c7ed8ee2c708,Growing Native Plants from Seed,by St. Thomas-Elgin Public Art Centre,"Fri, 1 November 2019
7:00 PM – 10:30 PM EDT","St Thomas-Elgin Public Art Centre
301 Talbot Street 
St. Thomas, ON N5P 1B5",Support the St. Thomas-Elgin Public Art Centre by participating in our Annual Fall Art Auction.
86823830c2874c9b43f11bab93c0536e,https://www.eventbrite.ca/e/growing-native-plants-from-seed-tickets-65542145321?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69098827%2F160860101356%2F1%2Foriginal.20190819-134326?w=1000&auto=compress&rect=0%2C0%2C562%2C281&s=3fb71306d0c36202d9ddf461ee04fbeb,Pure Country 93 Video Dance Party,by National Farmers Union Local 316,"Sat, November 2, 2019
6:00 PM – 9:00 PM EDT","Battersea United Church Hall
2216 Wellington Street 
Battersea, ON K0H 1H0","A FEAST FOR THE SENSES!
Join friends and neighbours to celebrate the best of the local harvest with a scumptious dinner lovingly prepared by local farmers and friends. This year's feast highlights Sonset Farm's Organic Chicken with a southern flair. Vegetarian option available.  
Funds raised will be used for two of the National Farmers Union Local 316's initiatives: the New Farmer Fund which supports educational opportunities for new and young farmers; and the Climate Mitigation Fund which supports local farmers in their efforts to reduce carbon emissions.
HAPPY HOUR 4:45-5:45pm at the Holiday Country Manor

Perth Brewery
Hardway Cider Co.
12 Barrels Whisky

Cash bar.  Please park at the United Church Hall and stroll to the Holiday Country Manor.
DINNER 6:00-9:00pm in the Battersea United Church Hall

Roasted Carrot Hummus
Choice of Chicken & Biscuits or a Veloute of Oyster Mushrooms, Shallots and Spinach
Corn Pudding
Sweet & Sour Cabbage
Roasted Vegetables
Heirloom Apple Pie topped with Limestone Organic Creamery Ice Cream
Coffee & Tea

A silent auction featuring local goods and services will take place during the event."
eefb8cc228a22794401b2d25dca31ddb,https://www.eventbrite.ca/e/pure-country-93-video-dance-party-tickets-69730436613?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73691513%2F12655876307%2F1%2Foriginal.20190920-150203?w=1000&auto=compress&rect=0%2C207%2C960%2C480&s=d290db7598adbcca654e3573197d4d2d,Annual Art Auction STEPAC,by DANI - Developing And Nurturing Independence,"Mon, 28 October 2019
7:30 PM – 9:30 PM EDT","Beth Avraham Yoseph of Toronto (BAYT)
613 Clark Avenue West 
Thornhill, ON L4J 5V3","Celebrate 13 years of success with participants, families and friends."
629fabb24ce327deeee657c136c86f71,https://www.eventbrite.com/e/the-infinity-ball-tickets-69051022467?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73113185%2F91676296161%2F1%2Foriginal.20190917-000455?w=1000&auto=compress&rect=0%2C0%2C928%2C464&s=fa1459b00f1bb2d46f8a211341134cea,Fourth Annual Fabulous Farmers Fall Feast,by Maytree,"Tue, 29 October 2019
12:00 PM – 2:00 PM EDT","Auditorium, Central YMCA
20 Grosvenor Street 
Toronto, ON M4Y 2V5","Five Good Ideas about podcasting with a purpose with Ausma Malik, Director of Social Engagement, Atkinson Foundation"
b1700b3e112bc6ee271eee48e58272fd,https://www.eventbrite.ca/e/annual-art-auction-stepac-tickets-70497113765?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69310245%2F20142451038%2F1%2Foriginal.20190820-200703?w=1000&auto=compress&rect=117%2C0%2C1610%2C805&s=7ded1acd6d63905fddcb044879481c37,DANI's Bar Mitzvah Celebration,by Waterloo-Wellington Learning Alliance,"Wed, 23 October 2019
9:30 AM – 3:30 PM EDT","United Way Waterloo Region
50 Sportsworld Crossing East 
Kitchener, ON N2P 0A4","The Future Is Now.
This unique hybrid event will broadcast valuable content from leaders of volunteers from all over North America and include peer-to-peer discussions that will help problem solve and examine new concepts within the voluntary sector. 
Tech trends transforming 2020 and beyond.
Leaders of volunteers presenting include: 


Rob Jackson - 'World of Mouth'


Liza J. Dyer, CVA - 'How to Prepare Your Organization for the Robotic Workforce'


Faiza Venzant, CVA, CVRM - ''Strengthening Inclusion Through Technology' ' 




Erin Spink, CVA 'Becoming a Data-Informed Volunteer Engagement Professional' 



Space is limited. Light refreshments and lunch provided. 



Fee: $65 for members; $75 for non-members*members of Volunteer Action Centre of Waterloo Region and PIN, The People and Information Network (formerly the Volunteer Centre of Guelph Wellington).
A Note About Cheques: Cheques should be made payable to PIN, The People and Information Network RE: Waterloo-Wellington Learning Alliance,  55 Wyndham St. N, Suite 4A Guelph, Ontario, N1H 7T8
Registration & Cancellation Policy: Fees for workshops, training opportunities, and events are due prior to or on the date of the event. The Waterloo-Wellington Learning Alliance reserves the right to request fees in advance. Participants who have registered for a workshop, training opportunity, or event with the Waterloo-Wellington Learning Alliance will be invoiced for the fee associated with the event if cancellation is not made at least 3 business days prior to the date and time of the event. Cancellation fees will be waived if the participant can find and guarantee an alternate to attend. The Waterloo-Wellington Learning Alliance reserves the right to cancel a workshop. In the event of cancellation, full refunds will be issued to all paid registrants within one month."
5042f05193e36c23e1d8ad2ed9cb1202,https://www.eventbrite.com/e/fourth-annual-fabulous-farmers-fall-feast-tickets-70984968953?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F72479577%2F4438696894%2F1%2Foriginal.20190911-185407?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=b9f96625b4f16f6952b73252d362415b,Five Good Ideas about podcasting with a purpose,by RUSSO FAMILY,"Sun., 6 October 2019
1:00 pm – 5:00 pm Eastern Daylight Time","TREE GREEN TEAM
 174 Marsh St 
 Clarksburg, ONTARIO N0H 1J0","JOIN THE FRASER FAMILY ALONGSIDE OUR LOCAL COMMUNITY FOR A FUN FALL SUNDAY AFTERNOON. STROLL AROUND THE LOCAL SLAB MUSEUM AND SHOWROOM ADMIRING LIVE EDGE PIECES. FAMILIES ARE INVITED TO ENJOY A GOURMET FOOD TRUCK AND ICECREAM EXPERIENCE. THERE WILL BE PLENTY OF  FAMILY FUN AND CHILDREN UNDER 8 ARE FREE. 
CHLOE WAS DIANOSED WITH A C2 SPINAL INJURY AT THE AGE OF 2.5 FROM AN INJURY AT BIRTH.  CHLOE IS A RARE CASE IN WHICH THEY HAVE HOPE SHE MAY ONE DAY WALK. THE JOURNEY HAS BEEN LONG FOR THE FAMILY BUT TOGETHER AS A COMMUNITY WE HAVE SEEN HER DO MORE AND MORE. SHE HAS BEEN WORKING REALLY HARD ON STANDING AND SHE IS READY TO MAKE THE NEXT STEP BY STANDING ON DEMAND. CHOLE'S WISH IS TO STAND WITH HER PEERS TO SING ""O CANADA"" 
THERE IS FINALLY A CHAIR THAT CAN DO THIS FOR HER BUT UNFOURNTELY THE MEDICAL COMMUNITY HAS DEEMED STANDING AS NOT MEDICALLY NECESSARY, HENCE COVERAGE IS NOT POSSIBLE. THIS CHAIR WILL CHANGE CHLOE'S LIFE AND HER PHYSICALITY. SHE WILL BE MORE INDEPENDENT AND CONFIDENT IN HER EVERYDAY ENDEAVOURS. PLEASE HELP US REACH CHOLE'S DREAM."
08e2ce5d73bab0ba9579cd46127818fa,https://www.eventbrite.ca/e/danis-bar-mitzvah-celebration-tickets-69931201105?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F63872758%2F39358373460%2F1%2Foriginal.20190613-201008?w=1000&auto=compress&rect=0%2C8%2C1240%2C620&s=4b02f77da0b9e9175f477aad2c12d719,Hybrid Conference,by The Gideons International In Canada | ShareWord Global,"Sat, 23 November 2019
8:30 AM – 4:30 PM EST","Cambridge Hotel and Conference Centre
700 Hespeler Rd 
Cambridge, Ontario N3H 5L8","You're invited to the 2019 Ontario Leadership Night, Fall Conference and Provincial Banquet!
Join us for an evening seminar and a full day of exciting and thoughtful sessions intended to ignite and fuel your passion for sharing the gospel. 
Here you will get the ministries latest news and learn more about how our ministry is answering the call of evangelism and new developments as we continue to adapt to cultural changes. See you there!
Cost: $100/person for Full Registration. Separate tickets sold per event for: $25/Leadership Night, $50/Fall Conference, and $30/Banquet
Weekend Schedule:
Nov 22, Leadership Night @ 5:00-9:00pm: Includes Dinner and Training with Dr. Derrick Mueller, Chris Long, Liam Johnson
Nov 23, Fall Conference from 8:30am-4:00pm
8:30am - Registration9:00am - Morning Sessions12:00pm - Lunch1:00pm - Afternoon Sessions4:00pm - Close
Nov 23, Provincial Banquet @ 6:00-10:00pm
10 Rooms are blocked off at the Cambridge Hotel and Conference Centre - First come, first serve, when booking let them know you are with the Gideons.
Please contact Liam at work: 1.888.482.4253 - ext 402  cell: 519.719.3452  or liam@gideons.ca if you need assistance.
We look forward to seeing you for the events!"
e888b61abe3e89fd729b73d908e15145,https://www.eventbrite.ca/e/five-good-ideas-about-podcasting-with-a-purpose-registration-72252985625?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F72098115%2F150792554408%2F1%2Foriginal.20190909-154746?w=1000&auto=compress&rect=0%2C793%2C3466%2C1733&s=67f15a0aed8b7b70226e4b05b5e91871,The Heatley-Smith's 12th Annual Halloween Barn Bash,by Haguruka- Association of women from Burundi,"Sat, 9 November 2019
6:00 PM – 11:30 PM EST","JC's Banquet
1686 Ellesmere Road 
Toronto, ON M1H 2V5",Haguruka Gala 2019 - Women and Entrepreneurship
0681b6213c8de48f475694ea18d43006,https://www.eventbrite.ca/e/hybrid-conference-tickets-63448882315?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F68004557%2F115301194879%2F1%2Foriginal.20190808-152306?w=1000&auto=compress&rect=0%2C30%2C720%2C360&s=3d611cd0eb1f782c4f9a92c630d74134,CHLOE'S SUNDAY FUNDAY,"by City of Mississauga Parks, Forestry & Environment Division","Sat, 19 October 2019
9:30 AM – 12:00 PM EDT","Windrush Woods
2780 Gulfstream Way 
Mississauga, ON L5N 6K2","Gather your friends and family to plant trees, remove invasive species, and learn about Windrush Woods through an interpretive nature walk."
3ccdc4ef06958f49603a97a9aec1ff53,https://www.eventbrite.ca/e/the-heatley-smiths-12th-annual-halloween-barn-bash-tickets-72093719255?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F71333417%2F55209817245%2F1%2Foriginal.20190906-141433?w=1000&auto=compress&rect=0%2C0%2C1500%2C750&s=33ea95fb74d036b5bd5d9d14cca76485,SW ON Fall Conference 2019,by Spencer Warren,"Sat, 22 February 2020
4:00 PM – 10:00 PM EST","Infinity Convention Centre
2901 Gibford Drive 
Ottawa, ON K1V 2L9",Ottawa Children's Gala presented by Urbandale Construction
cee2f558ad5fc9d765ad36b3ad8e606c,https://www.eventbrite.com.au/e/chloes-sunday-funday-tickets-68479015579?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74486265%2F338149765197%2F1%2Foriginal.20190926-173357?w=1000&auto=compress&rect=0%2C0%2C1728%2C864&s=2860b58a213bcb3182ce6a0e54d2d8b2,Haguruka Gala 2019,by Centre culturel francophone Jolliet,"Sat, November 16, 2019
5:00 PM – 9:00 PM EST","901 The Rapids Pkwy
Centre communautaire 
Sarnia, ON N7S 6K2","Venez rendre hommage à une athlète exceptionnelle!   #1 au Canada !
Come celebrate this exceptional athlete! #1 in Canada!"
aab92ac9dd1fca0495bd4a9215804bb8,https://www.eventbrite.ca/e/thanks-for-giving-tickets-74426235875?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73700731%2F52405663618%2F1%2Foriginal.20190920-155756?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=ba015abfbef5b17caafee03efc238fea,Windrush Woods Community Stewardship Event,by The Yazidi Rescue Committee,"Thu, 28 November 2019
19:00 – 22:00 EST","Beth Avraham Yoseph of Toronto
613 Clark Avenue West 
Vaughan, ON L4J 5V3","The Yazidi Rescue Committee presents its inaugural fundraising event on November 28, 2019, a Film Concerto For Yazidis -  a multimedia evening of film, music, and photography. The incredible documentary film ""The Rescue"" will be shown, accompanied by a live band. ""The Rescue"" tells the incredible story of Colonel Jose Arturo Castellanos Contreras. As head of the El Salvadorian Consulate in Geneva during WW2, he turned the consulate into a secret printing press which provided documents that saved more than 50,000 Jews from death at the hands of the Nazis. Castellanos is commemorated at Yad Vashem in Jerusalem, yet very few people know about his heroic efforts to save so many persecuted and innocent men, women and children. Had he been alive today he would have told us to “Save the Yazidi.” To view the film trailer and learn more, please visit https://www.filmconcertoforyazidis.com/the-film.
This event is co-sponsored by the Canadian Coalition Against Terror and Beth Avraham Yoseph Synagogue.
A tax receipt for a portion of the ticket will be issued on the night of the event."
9ce0a6a89989445ac72bda9f4783b36b,https://www.eventbrite.ca/e/sw-on-fall-conference-2019-tickets-65573023679?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74786591%2F59129615095%2F1%2Foriginal.20190929-233952?w=1000&auto=compress&rect=4%2C0%2C934%2C467&s=45f2ac94dc6a3a20a51a7d9847d25cce,Ottawa Children's Gala,by Maytree,"Tue, 26 November 2019
12:00 PM – 2:00 PM EST","Auditorium, Central YMCA
20 Grosvenor Street 
Toronto, ON M4Y 2V5","Five Good Ideas about staying on the right side of the CRA with Susan Manwaring, Partner, Miller Thomson."
e2a9b1c5bbef69d6fff961348d5c5481,https://www.eventbrite.ca/e/haguruka-gala-2019-tickets-74316959025?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69479511%2F41355878800%2F1%2Foriginal.20190821-231451?w=1000&auto=compress&rect=0%2C18%2C596%2C298&s=caac9cadcf3b1079977dd278166ddce0,Soirée hommage à Carolyne Prévost tribute,by Anchor Niagara,"Thu, 12 March 2020
7:00 PM – 10:00 PM EDT","White Oaks Conference Resort and Spa
253 Taylor Road 
Niagara-on-the-Lake, ON L0S 1J0 
Canada",Designer Purse Bingo!
d88fc18a67f1c53195bf2c76a66f675c,https://www.eventbrite.com/e/mully-dinner-nov-2-2019-tickets-72722644387?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F66469499%2F228612445981%2F1%2Foriginal.20190724-223411?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=552640a8858d6d2681f12e9ffcdb5ffb,Film Concerto For Yazidis,by The Social Project with donations to Youth Haven,"Mon, 28 October 2019
12:00 PM – 9:00 PM EDT","Braestone
3288 Line 9 North 
Coldwater, ON L0K 1E0",The Social Workshop is a workshop in Barrie designed to teach entrepreneurs how to discover their visual brand & social strategy
44422a46cd77b5d18d1aed0970efc470,https://www.eventbrite.ca/e/windrush-woods-community-stewardship-event-tickets-73585671725?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73015721%2F4438696894%2F1%2Foriginal.20190916-145034?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=d1a9620eb226571c54b584abf2909b8d,Five Good Ideas about staying on the right side of the CRA,by KidsAbility Foundation,"Sun, 24 November 2019
1:30 PM – 4:30 PM EST","Langdon Hall Firshade Room
1 Langdon Drive 
Cambridge, ON N3H 4R8",Start off your holiday season by joining us at the 10th annual Sugar Plum Tea in support of children and youth with special needs.
61bbde8651ab9b92972de74517994a54,https://www.eventbrite.ca/e/ottawa-childrens-gala-tickets-71604503999?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F71866087%2F311019998951%2F1%2Foriginal.20190906-193854?w=1000&auto=compress&rect=0%2C14%2C1200%2C600&s=217cb523da3798039a1b164dcaf5d855,Designer Purse Bingo!,by Ecology Ottawa,"Wed, 20 November 2019
5:30 PM – 10:00 PM EST","Horticulture Building
1525 Princess Patricia Way 
Ottawa, ON K1S 5H6","You are cordially invited to Ecology Ottawa’s thirteenth annual dinner – Eco Gala 2019 at the Horticulture Building (Lansdowne Park) on Wednesday, November 20th at 5:30 p.m.

This year’s Eco Gala will feature :

Doors open at 5:30pm, bar at 6:00pm
A delicious vegan/vegetarian meal at 7:00pm;
A green silent auction featuring great items from local green businesses ;
An opportunity to connect with the people and community groups growing the environmental movement in Ottawa. 

The speaker is to be announced so stay tuned !
The Eco Gala is the largest annual gathering celebrating Ottawa's strong, dynamic and growing environmental movement. Don’t miss it, purchase your ticket today!
Tickets to the Eco Gala include a free ride to and from the event on the OCTranspo.
——————————————————————————————————
Vous êtes cordialement invité(e) au treizième dîner annuel d’Écologie Ottawa – Éco Gala 2019 qui aura lieu dans le bâtiment de l’Horticulture (Parc Lansdowne) le mercredi 20 novembre à 5h30.

Cette année l’Éco Gala vous propose : 

Portes ouvertes à 5h30, bar à 6h00
Un délicieux repas végétarien / vegan à 7h00;
Une enchère verte silencieuse avec des lots en provenance d’entreprises vertes et locales ;
Une opportunité de rencontrer des personnes et des groupes communautaires qui font avancer le mouvement environnemental à Ottawa.

Le conférencier sera annoncé sous peu, restez connectés !
L’Eco Gala est le plus grand rassemblement annuel célébrant le mouvement environnemental solide, dynamique et grandissant d’Ottawa. Ne ratez pas cet événement, achetez vos billets aujourd’hui !
Les tickets pour l’Éco Gala incluent un transport gratuit jusqu’à et depuis l’événement avec OCTranspo."
adf1a7df216ccde1d55cf74073f2c8c5,https://www.eventbrite.com/e/soiree-hommage-a-carolyne-prevost-tribute-tickets-70084399325?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73579579%2F249066068075%2F1%2Foriginal.20190919-184729?w=1000&auto=compress&rect=0%2C480%2C5760%2C2880&s=2959c3b429acdb8529608052774b455d,The Social Workshop,by The Shelley Gautier Para-Sport Foundation,"Thu, October 17, 2019
4:00 PM – 9:30 PM EDT","Club Italia
2525 Montrose Road 
Niagara Falls, ON L2E 6S4",Shelley Gautier Para-Sport Foundation Journey Back to Health Dinner Fundraiser
3641d918a016ec2d44df4f7114b38189,https://www.eventbrite.co.uk/e/film-concerto-for-yazidis-tickets-57952395174?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75018089%2F337870060877%2F1%2Foriginal.20191001-140236?w=1000&auto=compress&rect=8%2C0%2C1264%2C632&s=a84d1502254f54e0b702678efe6358b6,Sugar Plum Tea in Support of KidsAbility Foundation,"by Madhu Baker, Sarah Arseneault, Gerry Spencer, Barb Bonnema, Madison Twose,...","Mon, 7 October 2019
10:30 AM – 1:30 PM EDT","Sitara
1308 london road 
Sarnia, on n7s1p7","Please join us in helping to raise funds for Sarnia Lambton Mental Health Initiatives. We will be hosting a chilli take out and pick up lunch for 10$ a person with all funds going directly to charity. This initiative is brought to you by Madhu Baker, Sarah Arseneault, Gerry Spencer, Barb Bonnema, Madison Twose, Nick Gotts, Sean and Hilary Ryan through #IhearteXp. 
Pick up times will be 10:30am-1:30pm at Sitara on London Road. We are so thankful for Sitara for offering their space for our initiative.
Delivery will be available in Sarnia for orders over 50$ and in Lambton County for orders over 100$.
IF YOU WANT DELIVERY or VEGETARIAN CHILI please EMAIL YOUR REQUEST to madhubaker@gmail.com.
Lets support a great cause and help out our community!"
